blk_height,deanon_ratio
268000,0.9628399504745019
269000,0.9628450507820736
270000,0.9628243394234256
271000,0.9628039497754434
272000,0.9627854360455355
273000,0.9627882570299882
274000,0.9627742528384488
275000,0.9627023434436692
276000,0.9626902591480555
277000,0.9626245386635438
278000,0.9626362193787414
279000,0.962814562319829
280000,0.9628549071674428
281000,0.9629123326672274
282000,0.9629699034926176
283000,0.9630026799420316
284000,0.9630352195709454
285000,0.963066282091866
286000,0.9630867774483128
287000,0.963092329447804
288000,0.9630987523320801
289000,0.9631366774084904
290000,0.9631372792460036
291000,0.9631750340053851
292000,0.9631934825963159
293000,0.9632081059609129
294000,0.9632357224679667
295000,0.9632520543633049
296000,0.9632395129041307
297000,0.9632713940881412
298000,0.9633248866202491
299000,0.9633679858142321
300000,0.9634170775221442
301000,0.9634581822351637
302000,0.9635533908489812
303000,0.963599928764817
304000,0.9636263039606395
305000,0.9636631049036476
306000,0.9637075471735242
307000,0.9637405710338597
308000,0.9637826585397375
309000,0.963859895996171
310000,0.9638987598829541
311000,0.9639335380850877
312000,0.9639599266454201
313000,0.9639712534927063
314000,0.9639835898802447
315000,0.9640102884345484
316000,0.9640301208879476
317000,0.964020292864994
318000,0.9640283322647951
319000,0.9640703108702607
320000,0.9641120720033173
321000,0.964200116932842
322000,0.9642080033301902
323000,0.9642324276859993
324000,0.9643044593992133
325000,0.9643482370720035
326000,0.9643605302333977
327000,0.9644055497315877
328000,0.9643892772069595
329000,0.9644371382676937
330000,0.9644991439372022
331000,0.96451190334556
332000,0.9645621020340402
333000,0.964597503457859
334000,0.9646490245815525
335000,0.9646518364950418
336000,0.9646743218830256
337000,0.9646667977177136
338000,0.9646990422395785
339000,0.9647783926332143
340000,0.9647626102162195
341000,0.9648020741462124
342000,0.9648099740580948
343000,0.964833546392895
344000,0.964882452597194
345000,0.9649225093096929
346000,0.9649478413058362
347000,0.9649750677974477
348000,0.9650037031689107
349000,0.9650465228516041
350000,0.9651046309510081
351000,0.9651364404166775
352000,0.9652452017801879
353000,0.9652739186220127
354000,0.9650652436181157
355000,0.9646130020919591
356000,0.9634530246174068
357000,0.9629728583672917
358000,0.9630070198474218
359000,0.9630432365611142
360000,0.9630772823346965
361000,0.9631122176786725
362000,0.963161220976479
363000,0.9630982458827999
364000,0.9631105564166165
365000,0.9631258488718809
366000,0.9631501324479578
367000,0.9632049793907235
368000,0.9632512573552564
369000,0.9632851423377355
370000,0.9633093280317454
371000,0.9632708613847155
372000,0.9633067836442899
373000,0.9633199886162813
374000,0.9633326214970421
375000,0.9633453339476449
376000,0.9633644952930788
377000,0.9634068978514229
378000,0.9634276489414547
379000,0.9632657320561334
380000,0.9632427389917778
381000,0.9632331376852096
382000,0.963253760504628
383000,0.9632673099453403
384000,0.9632737553341993
385000,0.9632936845027461
386000,0.9633169536573707
387000,0.9633652096502119
388000,0.9633614901790237
389000,0.9633748863067034
390000,0.9634111672748036
391000,0.9634350557526926
392000,0.963409504233514
393000,0.9634228947395234
394000,0.9634344621657953
395000,0.9634454059566158
396000,0.9634620590767732
397000,0.9634765712768464
398000,0.9634919433733984
399000,0.9635426337115958
400000,0.9635605563369276
401000,0.9635685766966157
402000,0.9635651997819499
403000,0.9634536911526117
404000,0.963446899129771
405000,0.9634514266693772
406000,0.9634613398619774
407000,0.9634674860388677
408000,0.9634697717345656
409000,0.9635510619612053
410000,0.9635213680278174
411000,0.9635421314093007
412000,0.9635641389900029
413000,0.9635901712793681
414000,0.9636151644678286
415000,0.9636345431040901
416000,0.9636333631054926
417000,0.9636635890198971
418000,0.963683207673837
419000,0.9637070765467255
420000,0.9637107065916394
421000,0.9637461773395147
422000,0.9637564150131721
423000,0.9637698968839442
424000,0.9637999771076132
425000,0.9637886596657899
426000,0.963808416218597
427000,0.9638987515823979
428000,0.9639074417163866
429000,0.96391263380743
430000,0.9639193478155587
431000,0.9639351918347615
432000,0.9639604181282216
433000,0.9639729283281965
434000,0.9639658562370517
435000,0.9639405466911818
436000,0.9639500103035739
437000,0.9639390493597447
438000,0.9639346602684459
439000,0.9639435005976257
440000,0.9639599532140404
441000,0.9639765818314187
442000,0.9639884975821634
443000,0.9639575860975091
444000,0.9639676811096854
445000,0.9639752375462927
446000,0.9639902210671272
447000,0.9640069202140659
448000,0.9640206239469042
449000,0.9639966517200618
450000,0.9639757631289748
451000,0.9639902001027978
452000,0.9639939844482495
453000,0.9639846740023056
454000,0.9639478338955627
455000,0.9639557905459288
456000,0.9639451155603225
457000,0.9639576297988042
458000,0.9639612377967506
459000,0.9639584743038113
460000,0.9639273883063059
461000,0.9640126497148361
462000,0.9639976419395079
463000,0.9639876429473198
464000,0.96390582855169
465000,0.9638601887993568
466000,0.9638750997219594
467000,0.9638665630277056
468000,0.9638299994532913
469000,0.9638197671879403
470000,0.9637931005787312
471000,0.9637859942291189
472000,0.9637853039585673
473000,0.9637994023292683
474000,0.9637970839625373
475000,0.9638109263874477
476000,0.963802684038637
477000,0.9637588981954354
478000,0.9637725414076388
479000,0.9638156720999774
480000,0.9638144341502404
481000,0.9638367187890313
482000,0.963855768430025
483000,0.9638316639999054
484000,0.9638462965410246
485000,0.9638461135434264
486000,0.9637981556450211
487000,0.9637732096749455
488000,0.9637761546899868
489000,0.9637997690821638
490000,0.9638195392911173
491000,0.9638017721040989
492000,0.9637550901877666
493000,0.963720853680706
494000,0.963722752688846
495000,0.9637109535957649
496000,0.9637066570885549
497000,0.9636884848533412
498000,0.9636036117849275
499000,0.9635601917490383
500000,0.9635511641276802
501000,0.963564861279551
502000,0.9635492010392676
503000,0.9635288681444227
504000,0.9635313628953756
505000,0.9635329748256123
506000,0.9635192476406844
507000,0.9635285009356
508000,0.9634896976737318
509000,0.9634720100995116
510000,0.9634285168314832
511000,0.9634151804308839
512000,0.9634180346397955
513000,0.9634022528433109
514000,0.9633728207328726
515000,0.9633713886056129
516000,0.9633446024061307
517000,0.9633293570891939
518000,0.9633066276914279
519000,0.9632818539297124
520000,0.9632654668294743
521000,0.9632347713207159
522000,0.9632161361712795
523000,0.963204342471739
524000,0.96322356267586
525000,0.9632176072832312
526000,0.9632107917827186
527000,0.9631817529952312
528000,0.9631864181282532
529000,0.9631762987658105
530000,0.9631035435081664
531000,0.9630779782614335
532000,0.9630757185335259
533000,0.9630188273774828
534000,0.9629997768607376
535000,0.962968842623687
536000,0.9629334864970648
537000,0.9629182540655146
538000,0.9629139260986977
539000,0.9629050547036423
540000,0.9628917910787518
541000,0.9628698284066292
542000,0.9628229609581955
543000,0.9627990446865519
544000,0.9627851785146407
545000,0.9627422344881218
546000,0.9627192584829507
547000,0.9627014842609511
548000,0.962666725129086
549000,0.9626359255366419
550000,0.9625347326587897
551000,0.9624606717692129
552000,0.9624845384143369
553000,0.962468449868087
554000,0.9624519640952509
555000,0.9624374384548297
556000,0.9624335216269646
557000,0.9624002073912571
558000,0.9623818734200876
559000,0.9623648104537164
560000,0.962330220572778
561000,0.9623200638644904
562000,0.9623042081499119
563000,0.962266126155294
564000,0.9622533664057024
565000,0.9622378647757569
566000,0.9622231972344765
567000,0.962188528056232
568000,0.9621616653568776
569000,0.9621500492051799
570000,0.9621374098453418
571000,0.9621789706968543
572000,0.9621560314154706
573000,0.9621132758549408
574000,0.9620873776401802
575000,0.9620693580198829
576000,0.9620569123494453
577000,0.9620440890457552
578000,0.9620183598755586
579000,0.9620045338130617
580000,0.961981345404435
581000,0.9619590014037002
582000,0.9619383294754985
583000,0.9619055323477997
584000,0.9618587694906136
585000,0.9618297872655828
586000,0.9618279918921955
587000,0.9617382772398211
588000,0.9617236385293917
589000,0.9617126407721344
590000,0.9616943993577712
591000,0.9616536167061893
592000,0.9616454884328205
593000,0.9616378484925513
594000,0.9616159201882403
595000,0.9616085237981755
596000,0.961593628034997
597000,0.9615513678540527
598000,0.9615228442527198
599000,0.9615122784303457
600000,0.9614881090065363
601000,0.9614486617418724
602000,0.9614237713283663
603000,0.961379249635901
604000,0.961264057980955
605000,0.9612301036541151
606000,0.9611531096226454
607000,0.9611306262442172
608000,0.9610921651772438
609000,0.9610835774593062
610000,0.961041650155456
611000,0.9610162635828836
612000,0.9609937765872925
613000,0.9610936062800284
614000,0.9610678885236039
615000,0.9610475123252157
616000,0.9610331399814959
617000,0.9609679959421444
618000,0.9609336406006239
619000,0.9609011366871514
620000,0.9608767714443651
621000,0.9608506831206908
622000,0.9608268114219518
623000,0.9607985170711182
624000,0.9607757755550416
625000,0.9607486510845974
626000,0.9607261788642154
627000,0.960696691578503
628000,0.960643345455277
629000,0.9605810982640911
630000,0.9605294850546751
631000,0.9605095510574584
632000,0.9604624453289506
633000,0.9604283129018444
634000,0.9603376433215308
635000,0.9603089696093957
636000,0.9602850219476476
637000,0.9602610100445268
638000,0.9602421765727908
639000,0.9602038206928577
640000,0.960157374751144
641000,0.9601290882971971
642000,0.9601324084134201
643000,0.96006396366312
644000,0.9600265023162868
645000,0.9599845946021788
646000,0.959942933098164
647000,0.9598238447171242
648000,0.9597896039702704
649000,0.9597776666154154
650000,0.9597272999275892
651000,0.959694284489543
652000,0.9596773872676406
653000,0.9596476852300276
654000,0.9595914346650676
655000,0.9595704094961107
656000,0.9595264206356997
657000,0.9594794357059904
658000,0.9594492352635001
659000,0.959432754315545
660000,0.9594005348845808
661000,0.9593400251075683
662000,0.9593052620085359
663000,0.9592645519641962
664000,0.9592148940660457
665000,0.9591749809088385
666000,0.9591669662805814
667000,0.9591335416226666
668000,0.9591601144558862
669000,0.9590959568038144
670000,0.9589975046690302
671000,0.9589684012395928
672000,0.9589256265034228
673000,0.9588888100267529
674000,0.9588277167818672
675000,0.9587354198640267
676000,0.958703938511188
677000,0.9586818739177317
678000,0.9586305646537243
679000,0.9585571148760986
680000,0.9584953074383092
681000,0.958437037430994
682000,0.958372335795156
683000,0.9583246434219226
684000,0.958150943742303
685000,0.9581027111769698
686000,0.9580285342723339
687000,0.9578813940193712
688000,0.9578473504832739
689000,0.9577203626037631
690000,0.9576957108077061
691000,0.9576812691187551
692000,0.9575977401697419
693000,0.9575553898616839
694000,0.9575248472271651
695000,0.9574941633786833
696000,0.9574644402610719
697000,0.9573947166133615
698000,0.9573128917949619
699000,0.957300753393689
700000,0.9572425762494593
701000,0.9572041428167143
702000,0.9571823153626964
703000,0.9571473017365268
704000,0.9570780219074103
705000,0.9570549176347362
706000,0.9569723887781045
707000,0.9569082332311647
708000,0.95688209388995
709000,0.9568566419470669
710000,0.9568285384963474
711000,0.9567808604309944
712000,0.95672122231934
713000,0.9566566661229555
714000,0.9566060444082652
715000,0.9565496769901047
716000,0.9565262546736935
717000,0.9565000671031954
718000,0.9564626092785757
719000,0.9564324187796484
720000,0.9563621786111263
721000,0.9563184166175789
722000,0.9562874639925641
723000,0.9562660670121385
724000,0.9563148264122818
725000,0.9562527586506643
726000,0.9562216203748308
727000,0.9561739213733887
728000,0.9561024916523969
729000,0.9560730103816723
730000,0.9560453450882821
731000,0.9560200602453858
732000,0.955994201737796
733000,0.9558737284862372
734000,0.9558424387935623
735000,0.9557607885106648
736000,0.9557120306635104
737000,0.9556828137209942
738000,0.955641822870689
739000,0.9556086116824956
740000,0.9555567765119847
741000,0.9554699720472274
742000,0.9553798284336869
743000,0.955216394304487
744000,0.9551744273957817
745000,0.9551411586620422
746000,0.9550359850311884
747000,0.9549353674477198
748000,0.9548824961052129
749000,0.9548676311060276
750000,0.9548115337675954
751000,0.9547810412252357
752000,0.9547702289993135
753000,0.9547124425142008
754000,0.9546553657693887
755000,0.9546022582658098
756000,0.9544851548926717
757000,0.9544500991395183
758000,0.9544026946882744
759000,0.9543743661436805
760000,0.9543036115096136
761000,0.9542664043662991
762000,0.9542325263287611
763000,0.9541726223872663
764000,0.9541306472261606
765000,0.9540972604447809
766000,0.9540589856388955
767000,0.954033649039053
768000,0.9539433740532871
769000,0.9539148081721932
770000,0.9538794209345013
771000,0.9538456023978493
772000,0.9537620327434903
773000,0.9537085531351072
774000,0.9536661236274058
775000,0.9536497419838922
776000,0.9536128187950319
777000,0.9535248000228354
778000,0.953367256650936
779000,0.9533080031124288
780000,0.9532750907730712
781000,0.9532423992405169
782000,0.9531199469491208
783000,0.9530641299746471
784000,0.9530327413760209
785000,0.9529863443141731
786000,0.9529525538466759
787000,0.9529182440611815
788000,0.9528760852067626
789000,0.9528116829433455
790000,0.9527703264033108
791000,0.9527254782959252
792000,0.9526564730935279
793000,0.9526122377143433
794000,0.9524918877496492
795000,0.9523754483285494
796000,0.9523481280450454
797000,0.9523200847853437
798000,0.9521933281862869
799000,0.9521797813962021
800000,0.9520870336184151
801000,0.9520544267678058
802000,0.9520240237502609
803000,0.9519894302882728
804000,0.9519386388324509
805000,0.9518920613205636
806000,0.9518292317004236
807000,0.9518427458270314
808000,0.9518222547460687
809000,0.9517919985029706
810000,0.9517365645710255
811000,0.9516745599161553
812000,0.9515433184126546
813000,0.9513738036279024
814000,0.951331605175882
815000,0.951292691708918
816000,0.9512620429662862
817000,0.9512331156037522
818000,0.9512142195482542
819000,0.9511773560956791
820000,0.9511479696432359
821000,0.9511209468064693
822000,0.9510642377328071
823000,0.9510353828935463
824000,0.9509837700997904
825000,0.9509539254075955
826000,0.9509219843010146
827000,0.9508715974844612
828000,0.9508195115580514
829000,0.950766331834293
830000,0.9507626963611056
831000,0.9507332732475637
832000,0.9506859659123374
833000,0.9506489041329532
834000,0.9506168604744876
835000,0.9505703919959887
836000,0.9505414170023623
837000,0.9504880640812118
838000,0.950439241392191
839000,0.9503966420655025
840000,0.9503606097021282
841000,0.9503253147337996
842000,0.9502934522235715
843000,0.950266103770619
844000,0.9502136529895797
845000,0.9501662897201109
846000,0.950132008944744
847000,0.9500836167296656
848000,0.9500816091472327
849000,0.9500509483008821
850000,0.9500162617826982
851000,0.9499786545041202
852000,0.9499116801469824
853000,0.9498822638407889
854000,0.9498021737290362
855000,0.9497810432032651
856000,0.9497381076477848
857000,0.9496833170166481
858000,0.9496450494532944
859000,0.9496078652486895
860000,0.9495840694357716
861000,0.949546702313335
862000,0.949510539197265
863000,0.9494602642231524
864000,0.9493158632795687
865000,0.9492497374679134
866000,0.9492031723851551
867000,0.9491601727219802
868000,0.9491106835433237
869000,0.9490315585040316
870000,0.9489992631143388
871000,0.948964220671699
872000,0.9489031041728948
873000,0.9488636195542485
874000,0.948837690001586
875000,0.9487884289633152
876000,0.9487491910812007
877000,0.9486644137607889
878000,0.948585224335778
879000,0.9485518904530698
880000,0.9484882858263641
881000,0.9484568947859621
882000,0.9484179358713243
883000,0.9483630968976254
884000,0.9483321964611184
885000,0.9482980026045211
886000,0.9481034105160561
887000,0.9480615261627929
888000,0.9480161388710516
889000,0.9478771902867085
890000,0.9477715627693358
891000,0.9477126505690208
892000,0.947680190199214
893000,0.9475964660005438
894000,0.9475441130207382
895000,0.9474984450465362
896000,0.9474877036173232
897000,0.9474644608686195
898000,0.9474608594628818
899000,0.9474553412572589
900000,0.9473983118742395
901000,0.9473146606420099
902000,0.9472710652132339
903000,0.9472276842950618
904000,0.9471748612795818
905000,0.9471219020639374
906000,0.9470715697991268
907000,0.9470345688952891
908000,0.9469720196796069
909000,0.9469262494737681
910000,0.9468895853085264
911000,0.9468571169579751
912000,0.9468259525941652
913000,0.9467832233185145
914000,0.9467616704962597
915000,0.9467012178060027
916000,0.9466537387351476
917000,0.9465929615686093
918000,0.9464407762926926
919000,0.9463183777522274
920000,0.9461866521311428
921000,0.9460539817026189
922000,0.9457936410653517
923000,0.9457632620558716
924000,0.9456709336727235
925000,0.9456200171014283
926000,0.9455475100584592
927000,0.9454209820656606
928000,0.9453418356910778
929000,0.945292597553294
930000,0.9452101529920809
931000,0.9451286826079095
932000,0.9450479053545866
933000,0.9450058560035911
934000,0.9449680042966472
935000,0.9449374798765611
936000,0.9448892993348381
937000,0.944827723442446
938000,0.9447834521777964
939000,0.9447030536772588
940000,0.9445349114187437
941000,0.9444870843428309
942000,0.9444120486772137
943000,0.944358033589228
944000,0.9443076609105696
945000,0.9442472614102686
946000,0.9442125310168888
947000,0.9441592029630979
948000,0.9441211996728222
949000,0.9440694137482136
950000,0.9440165732173283
951000,0.9438869580921738
952000,0.9438556722626764
953000,0.9438000502880567
954000,0.9436984030227411
955000,0.943261684369527
956000,0.9431380176050018
957000,0.9429769636187794
958000,0.9429058338676245
959000,0.942702446767688
960000,0.9425079966637123
961000,0.9423687757259203
962000,0.9423009502299909
963000,0.9422093535543186
964000,0.9421477625742178
965000,0.9420785371698664
966000,0.9420377596365126
967000,0.9419307436246362
968000,0.941858669591828
969000,0.941806917323829
970000,0.9417583801415164
971000,0.9417038821251561
972000,0.9416609012688963
973000,0.9415931057367404
974000,0.9415247650778381
975000,0.941446388834123
976000,0.9414097334732882
977000,0.9413402869402192
978000,0.9412513293739402
979000,0.9411895154229278
980000,0.9411352643445882
981000,0.9410458639797532
982000,0.9408318391565372
983000,0.940549217572178
984000,0.9403564489789537
985000,0.939875354461431
986000,0.9395885098028944
987000,0.9393255701432351
988000,0.9392630499327425
989000,0.9391694004396177
990000,0.9390672645558333
991000,0.9389941292379729
992000,0.9389391956134426
993000,0.9388889630849118
994000,0.9387922062253912
995000,0.9386969038323134
996000,0.9385695451696386
997000,0.9385109755678556
998000,0.9384001549179986
999000,0.9383448560631377
1000000,0.9382891853224415
1001000,0.9382404476380265
1002000,0.9381013608590636
1003000,0.9379947375363856
1004000,0.9378470933238164
1005000,0.9376302401094564
1006000,0.9373813206389829
1007000,0.9372728736006483
1008000,0.9371563524958267
1009000,0.9370216477940735
1010000,0.9367505207772855
1011000,0.9355656649050109
1012000,0.9347624716736084
1013000,0.933582981439129
1014000,0.9329539887613297
1015000,0.9322313909443737
1016000,0.9314188271079648
1017000,0.9311321645836418
1018000,0.9302975144583189
1019000,0.9298534894205218
1020000,0.92944844687688
1021000,0.9290876174610744
1022000,0.9286446262750477
1023000,0.9282937604673188
1024000,0.9277681959392395
1025000,0.9275047422449375
1026000,0.9273669399416878
1027000,0.9264667659032751
1028000,0.92571422535115
1029000,0.9253842883852142
1030000,0.925093925593276
1031000,0.9247508357040872
1032000,0.924435890577963
1033000,0.9241327888510705
1034000,0.9238813017124834
1035000,0.9233823898605364
1036000,0.9229932757025117
1037000,0.9224999737735933
1038000,0.9222823104206223
1039000,0.9220200874952581
1040000,0.9217368778585198
1041000,0.9214981181557208
1042000,0.9212385246343924
1043000,0.9210402963665998
1044000,0.9208080815810235
1045000,0.9205209921171201
1046000,0.9201387287244365
1047000,0.919862830940122
1048000,0.9195248412403978
1049000,0.9188744054653003
1050000,0.9185811080046554
1051000,0.9182503812351509
1052000,0.917828577527785
1053000,0.9175208841257574
1054000,0.917297734571859
1055000,0.9165352602585227
1056000,0.9162786865345534
1057000,0.915643998547242
1058000,0.9152067626373156
1059000,0.9146116855522837
1060000,0.9140568103964481
1061000,0.9136229576424801
1062000,0.913431213348034
1063000,0.9130264425264181
1064000,0.9126397743367959
1065000,0.9124110207984892
1066000,0.9120871475052372
1067000,0.9117737725226804
1068000,0.9114351265414181
1069000,0.9110555255107946
1070000,0.9106927540184239
1071000,0.9098053548137285
1072000,0.9093465468432372
1073000,0.908624121750172
1074000,0.9081252529563529
1075000,0.9077855533743925
1076000,0.9074256702875088
1077000,0.9071112001462163
1078000,0.9068723663133003
1079000,0.9064849078157594
1080000,0.9060193206272236
1081000,0.9057035973016921
1082000,0.9054158943354839
1083000,0.9050801801673513
1084000,0.9048005696044331
1085000,0.9043880830569049
1086000,0.9037746650084315
1087000,0.9033003524898187
1088000,0.9028552706578635
1089000,0.9025963303931523
1090000,0.902270915623446
1091000,0.9018442965221202
1092000,0.9015894385335299
1093000,0.9013369830589739
1094000,0.9009882696227112
1095000,0.9006405314400369
1096000,0.9002547247442669
1097000,0.8999414979858592
1098000,0.8995871608335747
1099000,0.8991626965523939
1100000,0.8988407792294758
1101000,0.8984821059203116
1102000,0.8981314185110112
1103000,0.8978663379116627
1104000,0.8975003322569383
1105000,0.8972477022359873
1106000,0.8969355088986601
1107000,0.8966750781878225
1108000,0.8962725246857657
1109000,0.8956298271343851
1110000,0.8952668863227708
1111000,0.894878849804985
1112000,0.8945540458621342
1113000,0.8942996971412124
1114000,0.8940337671012637
1115000,0.8932677666891067
1116000,0.8927921250918358
1117000,0.8924297026288992
1118000,0.8919289044514569
1119000,0.891098391467552
1120000,0.8896778742271575
1121000,0.8885830529962252
1122000,0.8879346860048333
1123000,0.8874736408878557
1124000,0.8859514460282432
1125000,0.8850553751831067
1126000,0.8842369969211255
1127000,0.8836059646786202
1128000,0.8819312393627755
1129000,0.8809746575424491
1130000,0.8800360788639121
1131000,0.8793073488642081
1132000,0.8786838880682933
1133000,0.87815952043083
1134000,0.8775669267626286
1135000,0.8769731134159768
1136000,0.8764903790652778
1137000,0.8759299946265972
1138000,0.8753821799286928
1139000,0.8738751620861268
1140000,0.8733531926910312
1141000,0.8716831762141632
1142000,0.8711026353682849
1143000,0.8704955930705891
1144000,0.8699399410950885
1145000,0.8692668729276916
1146000,0.8685209226711714
1147000,0.8678546532053487
1148000,0.8670863807984993
1149000,0.8665278734372717
1150000,0.8658190520341421
1151000,0.8651196612030967
1152000,0.8636605726294568
1153000,0.8629274892993591
1154000,0.862046897750193
1155000,0.861411140937538
1156000,0.8605523945281581
1157000,0.8599188216506856
1158000,0.8593755574816188
1159000,0.8587160864403584
